libshiboken-devel,pkgconfig(shiboken)
libsigc++-devel,pkgconfig(sigc++-2.0)
libsignon-devel,pkgconfig(SignOnExtension)
libsignon-devel,pkgconfig(libsignon-qt)
libsignon-devel,pkgconfig(signon-plugins)
libsignon-devel,pkgconfig(signon-plugins-common)
libsignon-devel,pkgconfig(signon-saslplugin)
libsignon-devel,pkgconfig(signond)
libsignon-glib-devel,pkgconfig(libsignon-glib)
libsignoncrypto-qt-devel,pkgconfig(libsignoncrypto-qt)
libsilc-devel,pkgconfig(silc)
libsilc-devel,pkgconfig(silcclient)
libsmbclient-devel,pkgconfig(smbclient)
libsmbclient-devel,pkgconfig(smbsharemodes)
libsmbios-devel,pkgconfig(libsmbios_c)
libsndfile-devel,pkgconfig(sndfile)
libsocialweb-devel,pkgconfig(libsocialweb-client)
libsocialweb-devel,pkgconfig(libsocialweb-keyfob)
libsocialweb-devel,pkgconfig(libsocialweb-keystore)
libsocialweb-devel,pkgconfig(libsocialweb-module)
libsocialweb-qt-devel,pkgconfig(libsocialweb-qt)
libsoup-devel,pkgconfig(libsoup-2.4)
libsoup-devel,pkgconfig(libsoup-gnome-2.4)
libspectre-devel,pkgconfig(libspectre)
libss-devel,pkgconfig(ss)
libsynce-devel,pkgconfig(libsynce)
libsyncml-devel,pkgconfig(libsyncml-1.0)
libtalloc-devel,pkgconfig(talloc)
libtasn1-devel,pkgconfig(libtasn1)
libtdb-compat-devel,pkgconfig(tdb-compat)
libtdb-devel,pkgconfig(tdb)
libtelepathy-devel,pkgconfig(libtelepathy)
libthai-devel,pkgconfig(libthai)
libtheora-devel,pkgconfig(theora)
libtheora-devel,pkgconfig(theoradec)
libtheora-devel,pkgconfig(theoraenc)
libtrace-devel,pkgconfig(libsimple-trace)
libudev-devel,pkgconfig(libudev)
libudev-devel,pkgconfig(udev)
libusb-devel,pkgconfig(libusb)
libusb1-devel,pkgconfig(libusb-1.0)
libuser-devel,pkgconfig(libuser)
libuuid-devel,pkgconfig(uuid)
libv4l-devel,pkgconfig(libv4l1)
libv4l-devel,pkgconfig(libv4l2)
libv4l-devel,pkgconfig(libv4lconvert)
libva-devel,pkgconfig(libva)
libva-devel,pkgconfig(libva-egl)
libva-devel,pkgconfig(libva-glx)
libva-devel,pkgconfig(libva-tpi)
libva-devel,pkgconfig(libva-x11)
libvisual-devel,pkgconfig(libvisual-0.4)
libvorbis-devel,pkgconfig(vorbis)
libvorbis-devel,pkgconfig(vorbisenc)
libvorbis-devel,pkgconfig(vorbisfile)
libwbxml2-devel,pkgconfig(libwbxml2)
libwebupload-devel,pkgconfig(libwebupload)
libwmf-devel,pkgconfig(libwmf)
libwnck-devel,pkgconfig(libwnck-1.0)
libwpd-devel,pkgconfig(libwpd-0.8)
libwpd-devel,pkgconfig(libwpd-stream-0.8)
libwpg-devel,pkgconfig(libwpg-0.1)
libwpg-devel,pkgconfig(libwpg-stream-0.1)
libwps-devel,pkgconfig(libwps-0.1)
libwps-devel,pkgconfig(libwps-stream-0.1)
libwsbm-devel,pkgconfig(libwsbm)
libxcb-devel,pkgconfig(xcb)
libxcb-devel,pkgconfig(xcb-composite)
libxcb-devel,pkgconfig(xcb-damage)
libxcb-devel,pkgconfig(xcb-dpms)
libxcb-devel,pkgconfig(xcb-dri2)
libxcb-devel,pkgconfig(xcb-glx)
libxcb-devel,pkgconfig(xcb-randr)
libxcb-devel,pkgconfig(xcb-record)
libxcb-devel,pkgconfig(xcb-render)
libxcb-devel,pkgconfig(xcb-res)
libxcb-devel,pkgconfig(xcb-screensaver)
libxcb-devel,pkgconfig(xcb-shape)
libxcb-devel,pkgconfig(xcb-shm)
libxcb-devel,pkgconfig(xcb-sync)
libxcb-devel,pkgconfig(xcb-xevie)
libxcb-devel,pkgconfig(xcb-xf86dri)
libxcb-devel,pkgconfig(xcb-xfixes)
libxcb-devel,pkgconfig(xcb-xinerama)
libxcb-devel,pkgconfig(xcb-xprint)
libxcb-devel,pkgconfig(xcb-xtest)
libxcb-devel,pkgconfig(xcb-xv)
libxcb-devel,pkgconfig(xcb-xvmc)
libxkbfile-devel,pkgconfig(xkbfile)
libxklavier-devel,pkgconfig(libxklavier)
libxml2-devel,pkgconfig(libxml-2.0)
libxslt-devel,pkgconfig(libexslt)
libxslt-devel,pkgconfig(libxslt)
libzip-devel,pkgconfig(libzip)
libzypp-devel,pkgconfig(libzypp)
link-grammar-devel,pkgconfig(link-grammar)
lipstick-devel,pkgconfig(lipstick)
loudmouth-devel,pkgconfig(loudmouth-1.0)
lua-devel,pkgconfig(lua)
m17n-db-devel,pkgconfig(m17n-db)
m17n-lib-devel,pkgconfig(m17n-core)
m17n-lib-devel,pkgconfig(m17n-flt)
m17n-lib-devel,pkgconfig(m17n-shell)
maliit-framework-devel,pkgconfig(maliit-framework-0.80)
maliit-framework-devel,pkgconfig(maliit-plugins-0.80)
mapplauncherd-devel,pkgconfig(qdeclarative-boostable)
mapplauncherd-devel,pkgconfig(qt-boostable)
marmazon-devel,pkgconfig(marmazon)
matchbox-panel-devel,pkgconfig(matchbox-panel)
mce-headers,pkgconfig(mce)
meego-panel-myzone-devel,pkgconfig(penge)
meego-panel-status-devel,pkgconfig(meego-panel-status)
meegotouch-applauncherd-devel,pkgconfig(meegotouch-boostable)
meegotouch-applauncherd-devel,pkgconfig(qdeclarative-boostable)
meegotouch-applauncherd-devel,pkgconfig(qt-boostable)
meegotouch-feedback-devel,pkgconfig(meegotouch-feedback)
meegotouch-feedbackreactionmaps-devel,pkgconfig(meegotouch-feedbackreactionmaps)
meegotouch-inputmethodengine-devel,pkgconfig(MeegoImEngine)
meegotouch-inputmethodframework-devel,pkgconfig(MeegoImFramework)
meegotouchcp-bluetooth-libmeegobluetooth-devel,pkgconfig(meegobluetooth)
meegotouchcp-connman-libconnman-qt-devel,pkgconfig(connman-qt)
mesa-dri-drivers-devel,pkgconfig(dri)
mesa-libEGL-devel,pkgconfig(egl)
mesa-libGL-devel,pkgconfig(gl)
mesa-libGLESv1-devel,pkgconfig(glesv1_cm)
mesa-libGLESv2-devel,pkgconfig(glesv2)
mesa-libGLU-devel,pkgconfig(glu)
mesa-libOSMesa-devel,pkgconfig(osmesa)
mesa-libOpenVG-devel,pkgconfig(vg)
min,pkgconfig(min)
min-devel,pkgconfig(min-dev)
minizip-devel,pkgconfig(minizip)
mkcal-devel,pkgconfig(libmkcal)
mlite-devel,pkgconfig(mlite)
mm-common,pkgconfig(mm-common-libstdc++)
mobile-broadband-provider-info,pkgconfig(mobile-broadband-provider-info)
mono-addins,pkgconfig(mono-addins)
mono-addins,pkgconfig(mono-addins-gui)
mono-addins,pkgconfig(mono-addins-setup)
mono-devel,pkgconfig(cecil)
mono-devel,pkgconfig(dotnet)
mono-devel,pkgconfig(dotnet35)
mono-devel,pkgconfig(mono)
mono-devel,pkgconfig(mono-cairo)
mono-devel,pkgconfig(mono-lineeditor)
mono-devel,pkgconfig(mono-options)
mono-nunit,pkgconfig(mono-nunit)
mono-wcf,pkgconfig(wcf)
mono-web,pkgconfig(mono.web)
mono-web,pkgconfig(system.web.extensions.design_1.0)
mono-web,pkgconfig(system.web.extensions_1.0)
mono-web,pkgconfig(system.web.mvc)
mono-zeroconf-devel,pkgconfig(mono-zeroconf)
monodoc-core,pkgconfig(monodoc)
mssf-certman-devel,pkgconfig(mssf-certman)
mssf-crypto-devel,pkgconfig(mssf-crypto)
mtdev-devel,pkgconfig(mtdev)
mutter-devel,pkgconfig(libmutter-private)
mutter-devel,pkgconfig(mutter-plugins)
mutter-netbook-devel,pkgconfig(meego-panel)
mx-devel,pkgconfig(mx-1.0)
mx-devel,pkgconfig(mx-gtk-1.0)
nautilus-devel,pkgconfig(libnautilus-extension)
nautilus-python-devel,pkgconfig(nautilus-python)
ncurses-devel,pkgconfig(form)
ncurses-devel,pkgconfig(formw)
ncurses-devel,pkgconfig(menu)
ncurses-devel,pkgconfig(menuw)
ncurses-devel,pkgconfig(ncurses)
ncurses-devel,pkgconfig(ncursesw)
ncurses-devel,pkgconfig(panel)
ncurses-devel,pkgconfig(panelw)
ncurses-devel,pkgconfig(tic)
ncurses-devel,pkgconfig(tinfo)
ndesk-dbus,pkgconfig(ndesk-dbus-1.0)
ndesk-dbus-glib-devel,pkgconfig(ndesk-dbus-glib-1.0)
neon-devel,pkgconfig(neon)
newt-devel,pkgconfig(libnewt)
ngfd-plugin-dev,pkgconfig(ngf-plugin)
ngfd-plugin-devel,pkgconfig(ngf-plugin)
notify-python,pkgconfig(notify-python)
notify-sharp,pkgconfig(notify-sharp)
nspr-devel,pkgconfig(nspr)
nss-devel,pkgconfig(nss)
ofono-devel,pkgconfig(ofono)
ohm-devel,pkgconfig(libohmfact)
ohm-devel,pkgconfig(libohmplugin)
ohm-devel,pkgconfig(ohm)
opal-devel,pkgconfig(opal)
openobex-devel,pkgconfig(openobex)
openssl-devel,pkgconfig(libcrypto)
openssl-devel,pkgconfig(libssl)
openssl-devel,pkgconfig(openssl)
orc-devel,pkgconfig(orc-0.4)
ots-devel,pkgconfig(libots-1)
pacrunner-devel,pkgconfig(libproxy-1.0)
pakchois-devel,pkgconfig(pakchois)
pango-devel,pkgconfig(pango)
pango-devel,pkgconfig(pangocairo)
pango-devel,pkgconfig(pangoft2)
pango-devel,pkgconfig(pangox)
pango-devel,pkgconfig(pangoxft)
pangomm-devel,pkgconfig(pangomm-1.4)
parted-devel,pkgconfig(libparted)
pciutils-devel,pkgconfig(libpci)
pcre-devel,pkgconfig(libpcre)
pcre-devel,pkgconfig(libpcrecpp)
pcre-devel,pkgconfig(libpcreposix)
pidgin-devel,pkgconfig(pidgin)
pixman-devel,pkgconfig(pixman-1)
pkcs11-helper-devel,pkgconfig(libpkcs11-helper-1)
pm-utils-devel,pkgconfig(pm-utils)
pocketsphinx-devel,pkgconfig(pocketsphinx)
polkit-devel,pkgconfig(polkit-agent-1)
polkit-devel,pkgconfig(polkit-backend-1)
polkit-devel,pkgconfig(polkit-gobject-1)
polkit-gnome-devel,pkgconfig(polkit-gtk-1)
poppler-devel,pkgconfig(poppler)
poppler-devel,pkgconfig(poppler-splash)
poppler-glib-devel,pkgconfig(poppler-cairo)
poppler-glib-devel,pkgconfig(poppler-glib)
poppler-qt-devel,pkgconfig(poppler-qt4)
popt-devel,pkgconfig(popt)
profiled-devel,pkgconfig(profile)
ptlib-devel,pkgconfig(ptlib)
pulseaudio-devel,pkgconfig(libpulse)
pulseaudio-devel,pkgconfig(libpulse-mainloop-glib)
pulseaudio-devel,pkgconfig(libpulse-simple)
pulseaudio-devel,pkgconfig(pulsecore)
pulseaudio-modules-nemo-devel,pkgconfig(libmeego-common)
pvr-bin-devel,pkgconfig(egl)
pvr-bin-devel,pkgconfig(glesv1_cm)
pvr-bin-devel,pkgconfig(glesv2)
pvr-bin-devel,pkgconfig(vg)
pycairo-devel,pkgconfig(pycairo)
pyclutter-devel,pkgconfig(pyclutter-1.0)
pyclutter-gtk-devel,pkgconfig(pyclutter-gtk-0.10)
pygobject2-devel,pkgconfig(pygobject-2.0)
pygtk2-devel,pkgconfig(pygtk-2.0)
pygtkglext-devel,pkgconfig(pygtkglext-1.0)
pygtksourceview-devel,pkgconfig(pygtksourceview-2.0)
pyorbit-devel,pkgconfig(pyorbit-2)
python-pyside-devel,pkgconfig(pyside)
qca2-devel,pkgconfig(qca2)
qjson-devel,pkgconfig(QJson)
qmf-devel,pkgconfig(qmfclient)
qmf-devel,pkgconfig(qmfmessageserver)
qmsystem-devel,pkgconfig(qmsystem2)
qpid-cpp-client-devel,pkgconfig(qpid)
qt-mobility-devel,pkgconfig(QtConnectivity)
qt-mobility-devel,pkgconfig(QtContacts)
qt-mobility-devel,pkgconfig(QtFeedback)
qt-mobility-devel,pkgconfig(QtGallery)
qt-mobility-devel,pkgconfig(QtLocation)
qt-mobility-devel,pkgconfig(QtMessaging)
qt-mobility-devel,pkgconfig(QtMultimediaKit)
qt-mobility-devel,pkgconfig(QtOrganizer)
qt-mobility-devel,pkgconfig(QtPublishSubscribe)
qt-mobility-devel,pkgconfig(QtSensors)
qt-mobility-devel,pkgconfig(QtServiceFramework)
qt-mobility-devel,pkgconfig(QtSystemInfo)
qt-mobility-devel,pkgconfig(QtVersit)
qt-mobility-devel,pkgconfig(QtVersitOrganizer)
qt-obex-ftp-library-devel,pkgconfig(obexftp)
qtgstreamer-devel,pkgconfig(QtGLib-2.0)
qtgstreamer-devel,pkgconfig(QtGStreamer-0.10)
qtgstreamer-devel,pkgconfig(QtGStreamerUi-0.10)
qtgstreamer-devel,pkgconfig(QtGStreamerUtils-0.10)
quillimagefilter-devel,pkgconfig(quillimagefilter)
rarian-devel,pkgconfig(rarian)
rest-devel,pkgconfig(rest-0.7)
rest-devel,pkgconfig(rest-extras-0.7)
rhythmbox-devel,pkgconfig(rhythmbox)
rpm-devel,pkgconfig(rpm)
rygel-devel,pkgconfig(rygel-1.0)
samba-common,pkgconfig(netapi)
samba-winbind-devel,pkgconfig(wbclient)
sane-backends-devel,pkgconfig(sane-backends)
scim-devel,pkgconfig(scim)
scim-devel,pkgconfig(scim-gtkutils)
scim-devel,pkgconfig(scim-x11utils)
sensorfw-devel,pkgconfig(sensord)
shared-mime-info,pkgconfig(shared-mime-info)
signon-digest-devel,pkgconfig(signon-digestplugin)
signon-oauth2-devel,pkgconfig(signon-oauth2plugin)
slang-devel,pkgconfig(slang)
sofia-sip-devel,pkgconfig(sofia-sip-ua)
sofia-sip-glib-devel,pkgconfig(sofia-sip-ua-glib)
soundtouch-devel,pkgconfig(libSoundTouch)
soundtouch-devel,pkgconfig(soundtouch-1.0)
soundtouch-devel,pkgconfig(soundtouch-1.4)
speex-devel,pkgconfig(speex)
speex-devel,pkgconfig(speexdsp)
sphinxbase-devel,pkgconfig(sphinxbase)
sqlite-devel,pkgconfig(sqlite3)
startup-notification-devel,pkgconfig(libstartup-notification-1.0)
swi-prolog-devel,pkgconfig(swi-prolog)
syncevolution-devel,pkgconfig(syncevolution)
syncevolution-devel,pkgconfig(synthesis)
syncevolution-devel,pkgconfig(synthesis-sdk)
syncevolution-gtk-devel,pkgconfig(syncevo-dbus)
taglib-devel,pkgconfig(taglib)
taglib-devel,pkgconfig(taglib_c)
taglib-sharp-devel,pkgconfig(taglib-sharp)
telepathy-farsight-devel,pkgconfig(telepathy-farsight)
telepathy-farstream-devel,pkgconfig(telepathy-farstream)
telepathy-glib-devel,pkgconfig(telepathy-glib)
telepathy-logger-devel,pkgconfig(telepathy-logger-0.1)
telepathy-mission-control-devel,pkgconfig(libmcclient)
telepathy-mission-control-devel,pkgconfig(mission-control)
telepathy-mission-control-devel,pkgconfig(mission-control-plugins)
telepathy-qt4-devel,pkgconfig(TelepathyQt4)
telepathy-qt4-farsight-devel,pkgconfig(TelepathyQt4Farsight)
telepathy-qt4-farstream-devel,pkgconfig(TelepathyQt4Farstream)
timed-devel,pkgconfig(timed)
timed-devel,pkgconfig(timed-voland)
totem-pl-parser-devel,pkgconfig(totem-plparser)
totem-pl-parser-devel,pkgconfig(totem-plparser-mini)
tracker-devel,pkgconfig(tracker-extract-0.14)
tracker-devel,pkgconfig(tracker-miner-0.14)
tracker-devel,pkgconfig(tracker-sparql-0.14)
transfer-ui-devel,pkgconfig(libtuiclient)
tumbler-devel,pkgconfig(tumbler-1)
twitter-glib-devel,pkgconfig(twitter-glib-1.0)
udisks-devel,pkgconfig(udisks)
unique-devel,pkgconfig(unique-1.0)
upower-devel,pkgconfig(devkit-power-gobject)
upower-devel,pkgconfig(upower-glib)
usb-moded-devel,pkgconfig(usb_moded)
usbutils,pkgconfig(usbutils)
usbutils-devel,pkgconfig(usbutils)
uuid-devel,pkgconfig(ossp-uuid)
vala-devel,pkgconfig(libvala-0.12)
vala-devel,pkgconfig(libvala-0.16)
vala-devel,pkgconfig(vapigen)
vala-devel,pkgconfig(vapigen-0.16)
valgrind-devel,pkgconfig(valgrind)
vamp-plugin-sdk-devel,pkgconfig(vamp)
vamp-plugin-sdk-devel,pkgconfig(vamp-hostsdk)
vamp-plugin-sdk-devel,pkgconfig(vamp-sdk)
vte-devel,pkgconfig(pyvte)
vte-devel,pkgconfig(vte)
wimax-tools-devel,pkgconfig(libwimaxll-0)
wimax-tools-devel,pkgconfig(libwimaxll-i2400m-0)
wimax-tools-devel,pkgconfig(wimaxll-cmd-0)
wv-devel,pkgconfig(wv-1.0)
xcb-proto,pkgconfig(xcb-proto)
xcb-util-devel,pkgconfig(xcb-atom)
xcb-util-devel,pkgconfig(xcb-aux)
xcb-util-devel,pkgconfig(xcb-event)
xcb-util-devel,pkgconfig(xcb-icccm)
xcb-util-devel,pkgconfig(xcb-image)
xcb-util-devel,pkgconfig(xcb-keysyms)
xcb-util-devel,pkgconfig(xcb-property)
xcb-util-devel,pkgconfig(xcb-renderutil)
xcb-util-devel,pkgconfig(xcb-reply)
xmlrpc-c-devel,pkgconfig(xmlrpc)
xmlrpc-c-devel,pkgconfig(xmlrpc++)
xmlrpc-c-devel,pkgconfig(xmlrpc_abyss)
xmlrpc-c-devel,pkgconfig(xmlrpc_client)
xmlrpc-c-devel,pkgconfig(xmlrpc_client++)
xmlrpc-c-devel,pkgconfig(xmlrpc_cpp)
xmlrpc-c-devel,pkgconfig(xmlrpc_packetsocket)
xmlrpc-c-devel,pkgconfig(xmlrpc_server)
xmlrpc-c-devel,pkgconfig(xmlrpc_server++)
xmlrpc-c-devel,pkgconfig(xmlrpc_server_abyss)
xmlrpc-c-devel,pkgconfig(xmlrpc_server_abyss++)
xmlrpc-c-devel,pkgconfig(xmlrpc_server_cgi)
xmlrpc-c-devel,pkgconfig(xmlrpc_server_cgi++)
xmlrpc-c-devel,pkgconfig(xmlrpc_server_pstream++)
xmlrpc-c-devel,pkgconfig(xmlrpc_util)
xorg-x11-drv-evdev-devel,pkgconfig(xorg-evdev)
xorg-x11-drv-joystick-devel,pkgconfig(xorg-joystick)
xorg-x11-drv-synaptics-devel,pkgconfig(xorg-synaptics)
xorg-x11-drv-wacom-devel,pkgconfig(xorg-wacom)
xorg-x11-font-utils,pkgconfig(fontutil)
xorg-x11-proto-bigreqsproto,pkgconfig(bigreqsproto)
xorg-x11-proto-compositeproto,pkgconfig(compositeproto)
xorg-x11-proto-damageproto,pkgconfig(damageproto)
xorg-x11-proto-dmxproto,pkgconfig(dmxproto)
xorg-x11-proto-dri2proto,pkgconfig(dri2proto)
xorg-x11-proto-evieext,pkgconfig(evieproto)
xorg-x11-proto-fixesproto,pkgconfig(fixesproto)
xorg-x11-proto-fontcacheproto,pkgconfig(fontcacheproto)
xorg-x11-proto-fontsproto,pkgconfig(fontsproto)
xorg-x11-proto-glproto,pkgconfig(glproto)
xorg-x11-proto-inputproto,pkgconfig(inputproto)
xorg-x11-proto-kbproto,pkgconfig(kbproto)
xorg-x11-proto-randrproto,pkgconfig(randrproto)
xorg-x11-proto-recordproto,pkgconfig(recordproto)
xorg-x11-proto-renderproto,pkgconfig(renderproto)
xorg-x11-proto-resourceproto,pkgconfig(resourceproto)
xorg-x11-proto-scrnsaverproto,pkgconfig(scrnsaverproto)
xorg-x11-proto-trapproto,pkgconfig(trapproto)
xorg-x11-proto-videoproto,pkgconfig(videoproto)
xorg-x11-proto-xcmiscproto,pkgconfig(xcmiscproto)
xorg-x11-proto-xextproto,pkgconfig(xextproto)
xorg-x11-proto-xf86bigfontproto,pkgconfig(xf86bigfontproto)
xorg-x11-proto-xf86dgaproto,pkgconfig(xf86dgaproto)
xorg-x11-proto-xf86driproto,pkgconfig(xf86driproto)
xorg-x11-proto-xf86miscproto,pkgconfig(xf86miscproto)
xorg-x11-proto-xf86rushproto,pkgconfig(xf86rushproto)
xorg-x11-proto-xf86vidmodeproto,pkgconfig(xf86vidmodeproto)
xorg-x11-proto-xineramaproto,pkgconfig(xineramaproto)
xorg-x11-proto-xproto,pkgconfig(xproto)
xorg-x11-proto-xproxymanagementprotocol,pkgconfig(xproxymngproto)
xorg-x11-server-devel,pkgconfig(xorg-server)
xorg-x11-util-macros,pkgconfig(xorg-macros)
xorg-x11-xbitmaps,pkgconfig(xbitmaps)
xorg-x11-xtrans-devel,pkgconfig(xtrans)
xserver-policy-enforcement-devel,pkgconfig(videoipc)
xz-devel,pkgconfig(liblzma)
zlib-devel,pkgconfig(zlib)
zvbi-devel,pkgconfig(zvbi-0.2)
